gender,city,customer_segment,original_price,discount_pct,quantity,purchase_amount,purchase_hour,is_weekend,is_black_friday
Female,Houston,New,117.79,20,1,94.23,16,1,0
Male,Los Angeles,Loyal,58.35,40,1,35.01,17,1,0
Other,San Francisco,Returning,81.36,35,1,52.88,15,0,0
Male,Houston,Loyal,135.37,50,1,67.68,17,0,0
Female,New York,VIP,374.65,35,3,730.56,18,1,0
Male,Houston,Loyal,91.79,15,1,78.02,10,0,1
Other,Chicago,Loyal,83.04,25,3,186.84,22,0,1
Male,Phoenix,Returning,79.7,25,1,59.78,15,0,1
Male,San Francisco,Returning,250.81,50,4,501.6,7,1,0
Female,Seattle,New,154.47,40,3,278.04,12,0,1
Other,San Francisco,Returning,271.43,20,1,217.14,1,0,0
Female,Phoenix,Loyal,29.16,20,1,23.33,18,1,0
Female,Phoenix,New,60.42,30,2,84.58,11,0,0
Other,Los Angeles,New,2298.34,20,1,1838.67,2,0,0
Male,Dallas,Loyal,826.97,60,2,661.58,16,0,1
Female,Phoenix,VIP,96.22,40,1,57.73,23,0,0
Female,San Francisco,Loyal,83.28,50,1,41.64,19,0,0
Female,Houston,Loyal,258.48,40,1,155.09,23,0,1
Male,Chicago,Returning,69.17,25,1,51.88,17,0,0
Female,Los Angeles,VIP,532.69,35,1,346.25,7,1,0
Female,Houston,Returning,75.88,25,1,56.91,3,0,0
Other,Phoenix,New,57.47,25,1,43.1,4,0,0
Male,Dallas,Returning,262.33,25,1,196.75,21,0,0
Male,New York,New,890.59,30,2,1246.82,3,0,0
Female,Phoenix,VIP,319.85,30,1,223.9,3,0,0
Male,Houston,VIP,527.74,50,4,1055.48,15,1,0
Other,Chicago,Returning,171.29,50,1,85.64,19,1,0
Male,Phoenix,VIP,27.73,25,1,20.8,19,0,0
Male,Dallas,Returning,302.5,10,1,272.25,13,0,1
Female,Atlanta,Returning,111.78,10,1,100.6,6,0,0
Female,Miami,Loyal,73.12,15,2,124.3,18,0,0
Female,Los Angeles,New,261.85,20,1,209.48,21,0,1
Female,Chicago,New,183.8,30,2,257.32,1,0,0
Male,Miami,Returning,173.61,35,1,112.85,14,1,0
Other,Seattle,Returning,182.44,15,3,465.21,12,0,0
Male,San Francisco,VIP,90.08,25,1,67.56,15,0,0
Male,Houston,New,1263.84,35,1,821.5,7,0,0
Other,Chicago,Returning,2430.89,40,1,1458.53,17,0,1
Other,San Francisco,New,330.01,30,1,231.01,3,0,0
Other,New York,Returning,75.63,20,2,121.0,16,0,1
Male,San Francisco,Returning,117.59,30,1,82.31,13,0,0
Female,New York,Loyal,58.99,50,1,29.5,6,0,0
Other,Atlanta,Loyal,194.93,60,1,77.97,15,0,1
Female,Atlanta,Returning,491.51,20,1,393.21,16,0,0
Other,Miami,New,281.65,50,1,140.82,11,0,0
Male,Houston,Loyal,23.65,35,1,15.37,12,0,0
Female,San Francisco,Returning,234.26,25,1,175.7,22,0,1
Female,Houston,VIP,165.38,30,1,115.77,7,0,1
Female,Houston,Returning,67.59,15,1,57.45,7,1,0
Male,Chicago,New,271.16,15,1,230.49,19,0,1
Female,New York,Loyal,125.82,30,1,88.07,14,0,0
Male,Phoenix,VIP,83.37,5,1,79.2,17,0,0
Other,Miami,Returning,59.43,5,1,56.46,2,0,0
Other,San Francisco,Loyal,1200.98,35,1,780.64,15,0,0
Male,Houston,VIP,59.22,25,2,88.84,18,1,0
Other,Seattle,New,210.44,30,1,147.31,1,0,0
Female,Los Angeles,New,180.32,5,1,171.3,16,1,0
Other,Chicago,VIP,297.7,25,1,223.27,9,0,0
Other,Seattle,New,496.47,40,1,297.88,10,0,0
Female,Chicago,Loyal,108.25,20,1,86.6,1,0,0
Female,San Francisco,New,304.84,30,1,213.39,12,0,1
Other,Dallas,Loyal,209.27,25,4,627.8,18,0,0
Male,Phoenix,Returning,62.97,35,2,81.86,12,0,0
Male,Chicago,New,59.49,25,1,44.62,10,0,1
Female,Miami,New,11.05,10,2,19.88,4,1,0
Male,San Francisco,Loyal,231.04,50,4,462.08,1,1,0
Male,Los Angeles,Loyal,166.34,15,2,282.78,1,0,0
Male,Phoenix,Loyal,15.44,35,1,10.04,17,0,0
Male,Seattle,Loyal,259.57,50,1,129.78,5,1,0
Male,Chicago,Returning,48.08,35,1,31.25,1,1,0
Other,Miami,Returning,94.01,20,1,75.21,13,0,0
Male,Dallas,VIP,268.76,35,1,174.69,15,0,0
Other,Los Angeles,New,235.14,20,1,188.11,3,1,0
Male,Atlanta,Loyal,118.46,30,2,165.84,21,0,0
Female,San Francisco,Loyal,273.07,25,4,819.2,20,1,0
Other,Los Angeles,New,17.81,20,1,14.25,14,1,0
Female,Miami,Loyal,592.24,20,1,473.79,7,1,0
Other,Miami,New,182.25,25,1,136.69,2,0,1
Female,Dallas,Returning,106.3,20,1,85.04,18,0,0
Female,Los Angeles,New,1144.45,40,1,686.67,5,1,0
Male,Phoenix,VIP,32.61,5,1,30.98,16,0,0
Other,New York,Loyal,418.69,25,1,314.02,19,0,0
Other,Phoenix,Returning,123.22,50,1,61.61,8,0,0
Female,Atlanta,VIP,70.58,25,1,52.94,16,0,0
Male,Phoenix,Loyal,976.49,30,1,683.54,22,1,0
Male,Chicago,New,250.77,20,2,401.24,8,0,0
Female,Houston,Loyal,374.24,10,1,336.82,15,1,0
Male,Houston,VIP,240.97,30,1,168.68,15,1,0
Other,Phoenix,Loyal,1528.93,25,2,2293.4,14,1,0
Male,New York,Loyal,146.55,10,1,131.9,8,0,0
Male,New York,New,253.79,40,1,152.27,9,0,0
Female,Los Angeles,Loyal,310.13,50,4,620.24,22,0,1
Female,Phoenix,Returning,1117.44,25,1,838.08,15,0,0
Female,Chicago,New,135.98,30,1,95.19,20,1,0
Male,Houston,Returning,318.43,30,1,222.9,10,0,0
Female,Los Angeles,New,227.87,25,1,170.9,20,0,1
Female,Miami,Returning,178.94,35,1,116.31,17,0,0
Female,Los Angeles,New,482.15,25,1,361.61,18,1,0
Female,Phoenix,Returning,884.26,25,1,663.2,15,1,0
Female,Houston,Returning,14.19,30,1,9.93,22,0,1
Other,Chicago,Loyal,1384.13,30,1,968.89,11,0,0
Other,Miami,Loyal,38.29,30,1,26.8,17,1,0
Male,Dallas,VIP,151.09,50,1,75.54,17,0,0
Other,New York,New,155.84,10,1,140.26,11,0,0
Female,Los Angeles,VIP,250.64,40,1,150.38,21,1,0
Other,Seattle,New,25.24,50,1,12.62,5,0,0
Other,New York,Loyal,125.26,10,2,225.46,10,1,0
Female,Miami,New,99.28,10,1,89.35,11,0,0
Female,Los Angeles,VIP,168.4,25,1,126.3,12,0,0
Female,Miami,Returning,222.44,60,2,177.96,3,1,0
Male,Chicago,Returning,51.12,25,1,38.34,21,0,0
Other,Chicago,Loyal,235.08,50,1,117.54,13,0,1
Male,Atlanta,New,1700.67,35,1,1105.44,22,0,0
Female,Houston,New,219.93,10,1,197.94,4,0,0
Male,Dallas,New,24.2,5,1,22.99,14,0,0
Male,Seattle,VIP,34.88,20,2,55.8,10,0,0
Other,Los Angeles,Loyal,1099.66,20,1,879.73,1,0,0
Male,Phoenix,New,419.67,30,1,293.77,1,0,0
Other,New York,Returning,22.9,15,3,58.38,14,0,1
Other,New York,Returning,205.87,35,1,133.82,13,1,0
Female,New York,Loyal,27.53,20,3,66.06,23,0,0
Other,Los Angeles,New,7.21,30,1,5.05,23,0,0
Other,Atlanta,VIP,198.64,35,1,129.12,2,0,0
Male,New York,New,491.74,20,2,786.78,23,0,1
Male,New York,Returning,119.66,50,2,119.66,0,0,0
Female,Phoenix,Loyal,131.27,40,2,157.52,17,0,0
Other,Seattle,Loyal,97.24,30,2,136.14,23,0,0
Female,Dallas,Returning,27.05,50,1,13.52,20,0,0
Other,Houston,Returning,100.14,35,1,65.09,0,0,0
Female,Atlanta,VIP,479.11,30,1,335.38,5,0,0
Other,Chicago,Returning,319.06,40,1,191.44,16,1,0
Other,Phoenix,VIP,284.61,40,1,170.77,8,0,0
Male,Miami,Returning,339.93,30,2,475.9,4,0,0
Other,Miami,Loyal,94.66,35,1,61.53,0,0,0
Female,Seattle,Loyal,2091.62,25,1,1568.72,2,0,0
Other,Los Angeles,VIP,214.58,30,1,150.21,13,0,0
Other,Los Angeles,Returning,152.42,20,1,121.94,5,0,1
Male,Phoenix,New,73.34,10,1,66.01,1,0,1
Other,Phoenix,Returning,140.39,20,2,224.62,16,0,0
Female,New York,New,28.84,10,1,25.96,7,0,0
Male,San Francisco,Loyal,291.9,40,1,175.14,2,0,0
Female,Chicago,Loyal,108.39,25,3,243.87,18,0,0
Male,Los Angeles,New,293.3,25,1,219.98,11,0,1
Female,Houston,New,137.43,50,2,137.44,19,1,0
Male,Seattle,VIP,115.0,40,4,276.0,22,0,0
Female,Phoenix,Returning,77.37,20,2,123.8,1,0,1
Female,Miami,Returning,2302.95,15,1,1957.51,12,0,0
Female,Chicago,Returning,66.75,25,1,50.06,5,1,0
Other,Atlanta,Returning,358.29,15,1,304.55,0,0,0
Female,Dallas,Returning,146.26,40,1,87.76,4,1,0
Other,Miami,New,152.5,30,1,106.75,10,0,0
Male,Los Angeles,Loyal,555.21,25,1,416.41,13,0,0
Male,Seattle,Loyal,219.19,50,2,219.2,12,0,0
Female,San Francisco,Returning,61.37,25,1,46.03,0,1,0
Female,Los Angeles,Returning,41.83,25,1,31.37,13,0,0
Other,Chicago,New,166.76,50,1,83.38,1,0,1
Other,Houston,Returning,192.53,10,1,173.28,2,0,0
Male,San Francisco,Loyal,195.78,50,1,97.89,0,0,0
Male,San Francisco,Loyal,227.46,20,1,181.97,7,0,1
Other,Atlanta,New,50.86,40,3,91.56,11,0,0
Other,Phoenix,Returning,386.75,30,1,270.72,11,0,0
Male,San Francisco,Returning,121.99,20,2,195.18,6,0,0
Female,New York,Returning,20.03,20,3,48.06,17,0,0
Female,Houston,VIP,30.31,35,1,19.7,0,1,0
Male,San Francisco,Loyal,307.02,20,1,245.62,1,0,0
Female,Atlanta,Returning,270.22,50,1,135.11,4,0,1
Female,San Francisco,VIP,230.75,20,2,369.2,3,0,0
Male,San Francisco,Loyal,97.13,15,1,82.56,22,0,0
Male,Seattle,Returning,118.78,5,1,112.84,3,1,0
Male,Miami,Returning,251.62,30,1,176.13,19,1,0
Male,Houston,Loyal,292.94,40,1,175.76,6,0,0
Male,Seattle,New,140.22,5,3,399.63,14,0,1
Female,Miami,New,151.45,30,1,106.01,18,0,1
Female,Dallas,Returning,204.37,20,1,163.5,7,1,0
Other,New York,New,38.71,20,1,30.97,15,0,1
Male,Seattle,Loyal,37.85,35,1,24.6,20,0,0
Female,Los Angeles,Loyal,161.74,40,1,97.04,10,0,1
Male,Los Angeles,Loyal,281.55,30,1,197.08,18,0,0
Other,Phoenix,Returning,49.14,40,1,29.48,4,0,0
Male,Atlanta,New,62.42,30,1,43.69,1,0,0
Female,Phoenix,Returning,276.36,35,1,179.63,1,0,0
Female,San Francisco,Loyal,2344.64,30,2,3282.5,12,0,0
Male,Atlanta,Returning,72.83,10,2,131.1,14,1,0
Male,Atlanta,Loyal,569.66,30,1,398.76,5,0,0
Other,Dallas,New,232.3,40,1,139.38,9,1,0
Male,Los Angeles,Loyal,578.53,5,1,549.6,3,0,0
Female,Los Angeles,VIP,242.88,5,1,230.74,2,0,0
Other,Dallas,New,129.89,40,1,77.93,11,1,0
Other,Miami,New,819.7,30,2,1147.58,12,0,0
Other,Atlanta,New,1166.42,40,1,699.85,12,0,0
Female,Houston,New,909.52,25,1,682.14,1,0,0
Female,Chicago,VIP,112.29,35,1,72.99,13,0,0
Male,Miami,Returning,21.39,60,2,17.12,1,1,0
Male,San Francisco,Loyal,170.4,25,3,383.4,13,0,0
Male,Seattle,Returning,266.44,20,1,213.15,7,1,0
Female,New York,Returning,45.34,35,1,29.47,2,0,0
Female,Chicago,New,233.28,40,1,139.97,11,0,0
Male,Houston,New,272.1,5,1,258.5,15,0,0
Male,Chicago,Returning,47.27,40,1,28.36,19,0,0
Other,San Francisco,Loyal,490.24,25,1,367.68,19,0,0
Female,Miami,Returning,29.43,20,1,23.54,18,0,0
Female,Atlanta,VIP,344.88,20,1,275.9,5,0,0
Female,Miami,New,262.84,25,1,197.13,22,0,0
Female,Phoenix,Loyal,234.23,35,1,152.25,10,1,0
Female,Chicago,Returning,341.79,40,1,205.07,12,1,0
Female,San Francisco,Loyal,15.87,20,1,12.7,19,1,0
Female,Chicago,Returning,186.78,15,5,793.8,13,0,0
Male,Dallas,Returning,78.47,15,1,66.7,17,0,0
Other,Atlanta,Loyal,55.28,30,2,77.4,7,0,0
Female,Los Angeles,Loyal,158.16,60,1,63.26,16,1,0
Male,Los Angeles,New,142.73,50,1,71.36,2,0,0
Other,New York,Returning,184.25,35,1,119.76,8,1,0
Male,Phoenix,Loyal,142.12,30,1,99.48,3,1,0
Male,Phoenix,Returning,186.14,50,1,93.07,20,1,0
Male,Atlanta,New,137.24,30,1,96.07,1,0,0
Male,Houston,VIP,85.45,30,1,59.82,1,1,0
Female,Dallas,New,210.57,20,1,168.46,3,0,1
Male,Phoenix,VIP,142.28,20,1,113.82,7,0,0
Male,Atlanta,Returning,1715.5,25,1,1286.62,4,0,0
Female,Phoenix,VIP,475.48,30,1,332.84,10,0,0
Female,San Francisco,New,237.17,30,1,166.02,10,1,0
Female,Dallas,New,1050.97,20,2,1681.56,14,0,0
Male,San Francisco,Loyal,151.25,50,2,151.24,18,0,0
Other,New York,Loyal,823.77,30,2,1153.28,14,0,1
Other,San Francisco,New,2150.52,40,1,1290.31,13,1,0
Male,Chicago,New,417.73,60,3,501.27,15,0,1
Other,Dallas,Returning,135.71,35,1,88.21,15,0,1
Other,Chicago,Loyal,492.11,40,2,590.54,4,0,0
Other,Atlanta,Loyal,42.55,40,1,25.53,12,0,1
Male,Miami,New,1938.18,20,2,3101.08,15,0,0
Female,Miami,New,950.18,35,1,617.62,6,1,0
Other,Miami,Returning,153.39,30,1,107.37,0,1,0
Other,Phoenix,New,1060.53,20,4,3393.68,5,0,0
Other,Atlanta,Returning,134.18,20,2,214.68,12,1,0
Female,New York,Returning,2495.65,20,3,5989.56,22,0,1
Female,Chicago,Returning,86.08,25,1,64.56,20,1,0
Female,New York,Loyal,300.02,35,1,195.01,20,0,0
Other,Chicago,Loyal,108.9,5,1,103.46,9,0,0
Female,Phoenix,New,1613.9,50,1,806.95,21,0,1
Female,Miami,Loyal,327.86,40,4,786.88,17,1,0
Male,San Francisco,Loyal,1024.26,20,2,1638.82,8,0,0
Male,Chicago,Returning,39.79,20,1,31.83,18,0,1
Female,Chicago,New,110.42,20,3,265.02,19,0,0
Female,Atlanta,Loyal,106.18,35,1,69.02,20,0,0
Female,New York,Returning,43.09,15,1,36.63,23,0,1
Other,Houston,Returning,322.87,30,1,226.01,0,0,0
Female,Phoenix,New,29.73,25,1,22.3,2,0,0
Other,Dallas,New,411.82,20,1,329.46,11,0,0
Female,Miami,Returning,24.97,35,1,16.23,18,0,1
Female,New York,Loyal,180.7,25,1,135.52,14,1,0
Male,Miami,Returning,58.25,25,2,87.38,21,0,0
Male,Seattle,Returning,170.58,40,1,102.35,8,0,0
Male,Atlanta,Loyal,10.14,25,1,7.6,14,0,1
Other,San Francisco,VIP,82.65,10,2,148.78,18,0,0
Other,Atlanta,Returning,71.42,20,2,114.28,11,0,1
Male,Seattle,New,13.61,30,2,19.06,18,0,1
Female,New York,Loyal,132.66,20,1,106.13,0,0,0
Female,Atlanta,Returning,49.76,30,2,69.66,19,1,0
Female,Houston,New,138.97,25,1,104.23,22,0,0
Female,Seattle,New,244.7,15,1,207.99,23,0,0
Other,New York,Returning,36.2,10,1,32.58,7,1,0
Other,Phoenix,Loyal,254.9,25,1,191.18,16,0,0
Male,Los Angeles,Returning,190.48,20,1,152.38,19,1,0
Other,Miami,Loyal,431.56,10,1,388.4,2,1,0
Female,Houston,New,126.1,10,2,226.98,21,1,0
Other,Houston,New,274.74,25,2,412.12,3,1,0
Male,Phoenix,New,151.48,40,1,90.89,2,0,1
Male,Los Angeles,Returning,170.93,35,1,111.1,23,1,0
Other,Seattle,VIP,352.23,10,1,317.01,17,1,0
Female,Atlanta,Loyal,446.14,20,1,356.91,12,1,0
Male,Houston,Returning,287.12,30,1,200.98,2,1,0
Male,Dallas,New,193.78,15,1,164.71,17,1,0
Female,Seattle,New,35.23,10,1,31.71,10,0,0
Female,New York,Loyal,48.43,30,2,67.8,21,0,0
Female,Los Angeles,New,146.82,35,2,190.86,12,1,0
Female,Phoenix,New,2429.92,25,1,1822.44,2,0,1
Other,Houston,VIP,136.33,5,4,518.04,14,1,0
Other,Houston,Returning,196.02,25,2,294.04,17,0,1
Male,Phoenix,Returning,233.29,30,1,163.3,18,1,0
Other,San Francisco,New,48.49,20,2,77.58,7,0,0
Other,Miami,New,1827.29,5,1,1735.93,3,0,1
Other,Seattle,New,20.84,30,1,14.59,3,0,1
Female,Dallas,Returning,121.36,30,1,84.95,5,1,0
Female,Miami,Loyal,11.36,10,1,10.22,9,1,0
Female,Seattle,Returning,1120.63,10,1,1008.57,15,0,1
Female,Phoenix,Returning,943.95,25,1,707.96,22,0,1
Male,San Francisco,Loyal,569.78,30,5,1994.25,13,0,0
Male,San Francisco,Returning,71.76,25,1,53.82,1,0,0
Other,Chicago,New,9.2,15,1,7.82,1,0,0
Male,New York,Loyal,60.78,35,1,39.51,14,0,1
Female,Atlanta,Loyal,110.46,15,1,93.89,22,1,0
Other,Miami,Returning,2086.56,50,1,1043.28,23,0,1
Female,Phoenix,Loyal,235.38,20,3,564.9,23,0,0
Male,San Francisco,VIP,50.33,30,1,35.23,14,0,0
Female,San Francisco,Loyal,140.78,35,1,91.51,2,1,0
Male,Houston,New,426.18,35,1,277.02,14,0,0
Female,New York,Loyal,1176.69,35,1,764.85,1,0,0
Female,Seattle,New,128.39,30,3,269.61,0,0,1
Other,Miami,Loyal,732.88,30,1,513.02,12,0,0
Female,Dallas,Returning,418.0,25,5,1567.5,8,0,0
Male,Phoenix,New,89.01,50,1,44.5,8,0,0
Female,Los Angeles,Loyal,435.86,15,1,370.48,15,0,1
Other,San Francisco,Returning,715.13,15,2,1215.72,21,1,0
Other,Seattle,Returning,157.43,25,1,118.07,20,0,0
Male,Phoenix,New,61.94,20,1,49.55,2,1,0
Other,Miami,New,1266.53,25,1,949.9,3,0,0
Other,Miami,New,167.37,20,1,133.9,18,0,0
Female,Los Angeles,Loyal,234.1,30,1,163.87,1,0,1
Female,Miami,Loyal,216.75,10,1,195.08,16,0,0
Other,New York,New,323.5,20,1,258.8,20,0,0
Female,Seattle,Returning,203.78,35,1,132.46,22,0,0
Male,Chicago,Loyal,115.34,35,1,74.97,11,0,0
Female,Atlanta,Loyal,284.27,10,1,255.84,20,0,0
Female,Phoenix,VIP,197.17,5,1,187.31,4,0,0
Male,Miami,Loyal,85.13,15,1,72.36,19,1,0
Other,Atlanta,New,167.82,15,1,142.65,17,0,0
Other,Miami,Loyal,297.93,50,1,148.96,17,0,0
Male,Houston,Returning,438.95,10,1,395.06,18,0,1
Other,Seattle,Returning,87.4,50,1,43.7,14,0,0
Other,Los Angeles,VIP,571.48,40,1,342.89,16,0,1
Female,Chicago,New,619.83,30,1,433.88,0,0,0
Male,Seattle,Loyal,87.4,30,1,61.18,10,0,0
Other,Atlanta,Loyal,80.24,35,1,52.16,11,0,0
Other,San Francisco,New,595.39,30,1,416.77,18,1,0
Male,Atlanta,Returning,9.45,50,3,14.16,3,0,1
Male,San Francisco,Loyal,39.82,40,1,23.89,0,0,0
Other,Chicago,New,231.93,50,1,115.96,1,0,0
Other,Houston,Returning,141.0,35,1,91.65,21,0,0
Male,Phoenix,VIP,588.72,35,4,1530.68,19,0,0
Other,New York,New,282.0,25,1,211.5,6,0,0
Other,Miami,VIP,289.65,25,1,217.24,13,0,0
Male,Seattle,Returning,376.02,20,2,601.64,3,0,0
Other,Miami,VIP,767.38,30,1,537.17,14,1,0
Male,Los Angeles,VIP,92.21,5,3,262.8,17,1,0
Male,Los Angeles,VIP,66.78,40,1,40.07,22,1,0
Female,Seattle,Loyal,56.63,25,1,42.47,13,0,0
Female,Dallas,Returning,29.07,20,1,23.26,7,1,0
Male,Atlanta,Loyal,975.85,25,2,1463.78,8,0,0
Male,Los Angeles,Returning,31.76,15,1,27.0,6,0,1
Female,Phoenix,Loyal,1676.31,15,2,2849.72,12,0,0
Female,Atlanta,New,289.8,30,1,202.86,8,1,0
Female,Phoenix,Returning,48.28,5,1,45.87,23,0,0
Female,Phoenix,New,45.99,30,1,32.19,10,1,0
Female,Miami,Returning,109.52,20,1,87.62,5,1,0
Male,Chicago,Returning,33.29,50,2,33.28,19,0,0
Male,San Francisco,New,339.31,30,4,950.08,7,0,0
Female,Phoenix,New,2021.58,20,2,3234.52,6,0,0
Male,Dallas,Returning,98.78,15,2,167.92,5,1,0
Female,San Francisco,New,183.09,40,1,109.85,11,0,0
Other,Phoenix,New,144.67,30,2,202.54,11,0,0
Female,Chicago,New,234.73,10,1,211.26,1,1,0
Female,Miami,New,229.96,40,1,137.98,21,0,0
Other,San Francisco,New,21.45,10,1,19.3,2,0,1
Female,Miami,New,575.88,10,1,518.29,18,0,1
Other,Dallas,Returning,100.52,20,2,160.84,9,0,0
Other,Dallas,Returning,109.98,20,1,87.98,17,0,0
Male,Chicago,Returning,20.39,30,3,42.81,17,1,0
Male,Seattle,New,130.84,40,1,78.5,21,0,0
Female,New York,VIP,440.94,60,2,352.76,22,0,0
Female,Atlanta,Loyal,233.23,40,1,139.94,11,0,0
Male,Seattle,Loyal,105.74,15,1,89.88,17,0,0
Male,Los Angeles,Loyal,751.03,40,1,450.62,7,0,0
Other,Houston,Returning,487.76,40,1,292.66,20,0,0
Female,Chicago,Loyal,226.81,15,2,385.58,15,1,0
Other,Dallas,New,187.5,10,1,168.75,12,0,0
Female,Chicago,Loyal,1920.3,35,1,1248.2,15,0,1
Male,Chicago,New,323.35,30,1,226.34,11,0,0
Male,Seattle,New,2415.78,20,1,1932.62,5,0,0
Other,Los Angeles,New,1197.61,25,2,1796.42,23,0,0
Female,San Francisco,VIP,524.78,25,1,393.58,0,0,0
Other,Phoenix,New,35.56,35,2,46.22,20,0,0
Male,Chicago,Loyal,47.41,5,1,45.04,15,1,0
Female,Phoenix,New,23.31,40,2,27.98,18,0,1
Male,Atlanta,Returning,142.21,10,2,255.98,23,0,0
Male,Seattle,Returning,142.59,40,2,171.1,5,0,0
Female,New York,Loyal,174.36,20,1,139.49,7,0,1
Other,Houston,Loyal,40.12,15,3,102.3,2,0,0
Other,Atlanta,Returning,774.87,20,1,619.9,13,0,0
Other,Phoenix,Returning,160.93,30,4,450.6,19,0,0
Male,Seattle,New,51.9,20,1,41.52,21,0,0
Male,New York,Loyal,1115.35,30,5,3903.7,9,0,0
Male,Phoenix,Loyal,172.21,20,1,137.77,13,0,0
Female,New York,Loyal,226.22,50,1,113.11,2,0,0
Male,Dallas,Loyal,107.49,30,2,150.48,15,0,1
Other,Phoenix,New,46.35,5,1,44.03,22,1,0
Male,New York,New,119.26,20,1,95.41,22,1,0
Other,Miami,Loyal,63.1,30,1,44.17,14,0,0
Other,New York,Returning,408.78,20,1,327.02,10,0,0
Female,Miami,Returning,290.93,5,1,276.38,1,1,0
Female,Seattle,New,833.61,35,1,541.85,13,0,1
Female,Dallas,New,126.24,20,1,100.99,8,0,0
Other,New York,Loyal,268.14,25,1,201.1,17,0,0
Male,Phoenix,New,130.72,30,1,91.5,6,0,0
Other,Phoenix,Returning,30.82,30,1,21.57,22,0,1
Other,Atlanta,New,63.09,35,1,41.01,7,0,0
Male,Atlanta,New,800.06,40,2,960.08,12,1,0
Other,San Francisco,Returning,607.63,10,3,1640.61,21,0,0
Female,Dallas,Loyal,580.85,35,1,377.55,16,1,0
Female,Phoenix,New,344.37,60,3,413.25,20,0,0
Male,Chicago,Returning,280.22,20,1,224.18,23,0,1
Male,Atlanta,Loyal,83.02,35,4,215.84,15,0,0
Female,Atlanta,Loyal,299.06,10,1,269.15,4,0,0
Male,Seattle,Returning,161.09,35,1,104.71,17,0,0
Female,Dallas,Returning,278.61,35,1,181.1,4,0,0
Male,Dallas,VIP,171.81,20,1,137.45,1,1,0
Male,Houston,New,18.99,30,2,26.58,11,0,0
Other,Chicago,New,74.72,20,1,59.78,22,0,0
Other,San Francisco,Loyal,76.59,30,1,53.61,22,0,0
Male,San Francisco,Returning,105.5,20,1,84.4,14,0,1
Other,New York,Loyal,702.27,40,1,421.36,16,0,0
Male,Miami,New,989.96,35,1,643.47,2,1,0
Female,Los Angeles,New,31.39,25,1,23.54,7,0,1
Female,Atlanta,Returning,1556.24,5,2,2956.86,7,0,1
Male,Dallas,New,45.02,35,1,29.26,16,1,0
Other,Miami,Returning,54.64,30,2,76.5,21,0,0
Male,San Francisco,New,34.03,30,1,23.82,18,0,0
Other,Phoenix,Loyal,177.09,30,1,123.96,19,1,0
Other,Miami,Loyal,1586.35,40,2,1903.62,17,0,0
Other,Dallas,Returning,54.1,25,1,40.58,12,0,0
Male,New York,Loyal,96.91,30,3,203.52,7,0,0
Male,Atlanta,Loyal,10.3,35,1,6.7,8,0,0
Female,Miami,New,268.01,30,1,187.61,10,0,0
Male,Atlanta,Loyal,364.8,40,5,1094.4,6,0,1
Other,Los Angeles,New,255.49,15,1,217.17,19,0,0
Male,San Francisco,VIP,294.63,35,3,574.53,13,0,0
Male,Chicago,New,85.53,30,1,59.87,13,0,1
Female,Los Angeles,Loyal,304.95,30,1,213.46,0,0,0
Female,New York,VIP,1236.7,40,2,1484.04,3,0,0
Other,Dallas,Loyal,187.58,5,2,356.4,6,0,0
Male,Phoenix,Loyal,789.06,25,1,591.79,19,1,0
Other,Chicago,Loyal,1178.03,20,2,1884.84,0,0,1
Other,Los Angeles,Returning,438.48,35,2,570.02,21,0,0
Other,Los Angeles,Returning,265.98,10,1,239.38,6,1,0
Male,Phoenix,Loyal,93.32,15,1,79.32,6,0,0
Other,Seattle,Returning,67.76,50,1,33.88,20,0,0
Male,Chicago,Loyal,82.22,35,1,53.44,6,0,0
Female,Chicago,Loyal,116.48,30,2,163.08,21,0,0
Other,Phoenix,New,43.54,25,1,32.66,6,0,0
Female,San Francisco,Loyal,30.22,30,1,21.15,2,0,0
Female,Phoenix,Loyal,341.98,50,3,512.97,4,0,0
Other,Houston,New,245.48,30,2,343.68,6,0,0
Other,Atlanta,Loyal,177.31,35,2,230.5,1,1,0
Other,Los Angeles,Loyal,513.81,15,3,1310.22,20,0,0
Female,Chicago,Returning,105.72,5,1,100.43,8,0,0
Female,Atlanta,Loyal,92.53,60,4,148.04,10,0,0
Female,Los Angeles,Returning,92.39,20,1,73.91,12,0,0
Female,Seattle,Loyal,26.61,50,2,26.6,0,1,0
Male,Dallas,Returning,313.85,30,1,219.7,21,0,0
Other,Los Angeles,Returning,313.96,40,1,188.38,1,0,1
Other,Phoenix,Loyal,57.17,40,1,34.3,22,1,0
Female,San Francisco,Returning,137.49,40,2,164.98,1,0,0
Female,New York,Returning,65.48,20,1,52.38,21,0,0
Other,Atlanta,Returning,2361.61,25,2,3542.42,5,0,0
Other,Chicago,Loyal,73.83,25,1,55.37,9,0,0
Female,New York,New,108.65,30,2,152.1,13,0,0
Female,Los Angeles,New,46.45,20,1,37.16,18,0,0
Female,Los Angeles,New,102.1,25,1,76.57,2,0,0
Female,San Francisco,Returning,246.99,30,1,172.89,3,1,0
Other,Los Angeles,New,474.9,10,1,427.41,15,1,0
Other,New York,New,167.92,35,2,218.3,13,0,0
Male,New York,VIP,63.24,50,4,126.48,17,0,0
Other,Houston,Loyal,40.56,15,2,68.96,2,0,0
Male,Dallas,Returning,148.93,25,1,111.7,17,1,0
Female,Seattle,Loyal,277.35,15,1,235.75,23,0,0
